startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,blank_screen.started,blank_screen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,11.62171030009631,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
,,,,,,,,,,,,,,,13.68791840004269,None,1,[1.0333539999555796],[1.0333578999852762],14.687733300030231,None,space,0.998504800023511,14.687733300030231,None,,,,,,,,,,,,,,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,16.087910200003535,16.787187100038864,16.087910200003535,None,space,3.7184721999801695,16.087910200003535,None,16.087910200003535,None,16.087910200003535,None,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,2,20.186571300029755,20.869492400088347,20.186571300029755,None,space,7.588814900023863,20.186571300029755,None,20.186571300029755,None,20.186571300029755,None,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2a.png,a,0,2,2,2,,,,,,,,,,,,,,,,,,,,3,28.184876700048335,28.801622400060296,28.184876700048335,None,space,4.470964699983597,28.184876700048335,None,28.184876700048335,None,28.184876700048335,None,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2b.png,b,0,3,3,3,,,,,,,,,,,,,,,,,,,,3,32.91697270004079,33.51721840002574,32.91697270004079,None,space,3.675386199960485,32.91697270004079,None,32.91697270004079,None,32.91697270004079,None,,001,2021_Jul_27_1258,UniformityIllusion,2021.1.4,60.167783884920496,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
