startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,blank_screen.started,blank_screen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,6.971896799979731,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1301,UniformityIllusion,2021.1.4,59.83602534747172,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1301,UniformityIllusion,2021.1.4,59.83602534747172,
,,,,,,,,,,,,,,,9.054101699963212,None,1,[1.1004513999214396],[1.100455499952659],10.12032900005579,None,space,0.4396173000568524,10.12032900005579,None,,,,,,,,,,,,,,,001,2021_Jul_27_1301,UniformityIllusion,2021.1.4,59.83602534747172,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,10.836818599957041,12.019817000022158,10.836818599957041,None,space,3.6118659999920055,10.836818599957041,None,10.836818599957041,None,10.836818599957041,None,,001,2021_Jul_27_1301,UniformityIllusion,2021.1.4,59.83602534747172,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,3,14.852868400048465,16.05323960003443,14.852868400048465,None,space,2.2999573000706732,14.852868400048465,None,14.852868400048465,None,14.852868400048465,None,,001,2021_Jul_27_1301,UniformityIllusion,2021.1.4,59.83602534747172,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2a.png,a,0,2,2,2,,,,,,,,,,,,,,,,,,,,3,17.418745700037107,18.568464900017716,17.418745700037107,None,space,4.2703193998895586,17.418745700037107,None,17.418745700037107,None,17.418745700037107,None,,001,2021_Jul_27_1301,UniformityIllusion,2021.1.4,59.83602534747172,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
