startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,hasPeriphery_2.started,hasPeriphery_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,noPeriphery_2.started,noPeriphery_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,36.004193500004476,None,Sadness,Sadness,choice,"0,1,2,3",3: I am so sad or unhappy that I can't stand it,3.6821447999973316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
,,,,,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",0: I am not discouraged about my future,2.4821463999978732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
,,,,,,,,,,,,,,,,,,,38.105515899995225,None,1,[5.132100000002538],[5.132104000003892],43.1864532000036,None,space,1.5967731999990065,43.1864532000036,None,,,,,,,,,,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,45.19480040000053,None,None,45.19480040000053,None,45.19480040000053,None,45.19480040000053,None,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,45.428133733333866,None,None,45.428133733333866,None,45.428133733333866,None,45.428133733333866,None,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2a.png,a,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,45.62813373333386,None,None,45.62813373333386,None,45.62813373333386,None,45.62813373333386,None,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2b.png,b,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,45.79480040000053,None,None,45.79480040000053,None,45.79480040000053,None,45.79480040000053,None,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3a.png,a,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,45.97813373333386,None,None,45.97813373333386,None,45.97813373333386,None,45.97813373333386,None,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3b.png,b,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,46.178133733333866,None,None,46.178133733333866,None,46.178133733333866,None,46.178133733333866,None,,,,,,,,,,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4a.png,a,,,,,0,0,0,0,46.28962140000658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,48.60921179999423,None,None,48.60921179999423,None,48.60921179999423,None,48.60921179999423,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
