startImage,midImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,final.started,final.stopped,blank_screen.started,blank_screen.stopped,text.started,text.stopped,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\7a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\7b.png,None,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,3,90.09814560000086,None,space,90.09814560000086,None,90.09814560000086,None,None,None,None,None,90.09814560000086,None,0.3701353000069503,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\15a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\15a.png,None,,,,,0,2,2,22,,,,,,,,,,,,,,,,,,,,3,91.76449659999344,None,space,91.76449659999344,None,91.76449659999344,None,None,None,None,None,91.76449659999344,None,0.01588649999757763,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\4a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\4a.png,a,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,3,93.09769090000191,None,space,93.09769090000191,None,93.09769090000191,None,None,None,None,None,93.09769090000191,None,0.6828010000026552,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\5a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\5b.png,b,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,2,95.30567000000156,105.61812379999901,None,95.30567000000156,None,95.30567000000156,105.61812379999901,99.48670009999478,None,104.73465959999885,105.27041099999042,95.30567000000156,None,,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\13a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\13a.png,None,,,,,0,5,5,18,,,,,,,,,,,,,,,,,,,,3,107.59094019999611,None,space,107.59094019999611,None,107.59094019999611,None,None,None,None,None,107.59094019999611,None,5.991294799998286,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\15a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\15b.png,None,,,,,0,6,6,23,,,,,,,,,,,,,,,,,,,,3,114.98253589999513,None,space,114.98253589999513,None,114.98253589999513,None,None,None,None,None,114.98253589999513,None,0.039804000000003725,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\7a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\7a.png,None,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,3,116.49755059999006,None,space,116.49755059999006,None,116.49755059999006,None,None,None,None,None,116.49755059999006,None,0.3011555999983102,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\9a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\9b.png,None,,,,,0,8,8,11,,,,,,,,,,,,,,,,,,,,2,118.2713350999984,None,space,118.2713350999984,None,118.2713350999984,None,None,None,None,None,118.2713350999984,None,0.3993830999970669,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\14a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\14b.png,None,,,,,0,9,9,21,,,,,,,,,,,,,,,,,,,,3,120.16279960000247,None,space,120.16279960000247,None,120.16279960000247,None,None,None,None,None,120.16279960000247,None,0.30806809999921825,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\13a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\13b.png,None,,,,,0,10,10,19,,,,,,,,,,,,,,,,,,,,2,122.0083023999905,None,space,122.0083023999905,None,122.0083023999905,None,None,None,None,None,122.0083023999905,None,0.3348335000046063,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\12a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\12a.png,None,,,,,0,11,11,16,,,,,,,,,,,,,,,,,,,,3,123.80526619999728,None,space,123.80526619999728,None,123.80526619999728,None,None,None,None,None,123.80526619999728,None,0.2899533000017982,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\5a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\5a.png,a,,,,,0,12,12,2,,,,,,,,,,,,,,,,,,,,3,125.52535749999515,None,space,125.52535749999515,None,125.52535749999515,None,None,None,None,None,125.52535749999515,None,0.321946800002479,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\9a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\9a.png,None,,,,,0,13,13,10,,,,,,,,,,,,,,,,,,,,3,127.27000049999333,None,space,127.27000049999333,None,127.27000049999333,None,None,None,None,None,127.27000049999333,None,0.009446100011700764,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\8a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\8b.png,None,,,,,0,14,14,9,,,,,,,,,,,,,,,,,,,,2,128.66004299999622,None,space,128.66004299999622,None,128.66004299999622,None,None,None,None,None,128.66004299999622,None,0.131563200004166,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\8a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\8a.png,None,,,,,0,15,15,8,,,,,,,,,,,,,,,,,,,,3,130.24207749999186,None,space,130.24207749999186,None,130.24207749999186,None,None,None,None,None,130.24207749999186,None,0.21366670000134036,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\14a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\14a.png,None,,,,,0,16,16,20,,,,,,,,,,,,,,,,,,,,2,131.98546019999776,None,space,131.98546019999776,None,131.98546019999776,None,None,None,None,None,131.98546019999776,None,0.26241789999767207,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\6a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\6b.png,b,,,,,0,17,17,5,,,,,,,,,,,,,,,,,,,,2,133.75713389999873,None,space,133.75713389999873,None,133.75713389999873,None,None,None,None,None,133.75713389999873,None,0.36292759999923874,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\10a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\10b.png,None,,,,,0,18,18,13,,,,,,,,,,,,,,,,,,,,3,135.57457549999526,None,space,135.57457549999526,None,135.57457549999526,None,None,None,None,None,135.57457549999526,None,0.20156430000497494,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\12a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\12b.png,None,,,,,0,19,19,17,,,,,,,,,,,,,,,,,,,,3,137.12764579999202,None,space,137.12764579999202,None,137.12764579999202,None,None,None,None,None,137.12764579999202,None,0.040673199997399934,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\11a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\11b.png,None,,,,,0,20,20,15,,,,,,,,,,,,,,,,,,,,3,138.72685239999555,None,space,138.72685239999555,None,138.72685239999555,None,None,None,None,None,138.72685239999555,None,0.025597799991373904,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\10a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\10a.png,None,,,,,0,21,21,12,,,,,,,,,,,,,,,,,,,,3,140.16175819998898,None,space,140.16175819998898,None,140.16175819998898,None,None,None,None,None,140.16175819998898,None,0.23893210000824183,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\4a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\4b.png,b,,,,,0,22,22,1,,,,,,,,,,,,,,,,,,,,2,141.72303079999983,None,space,141.72303079999983,None,141.72303079999983,None,None,None,None,None,141.72303079999983,None,0.38182619999861345,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\11a.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\source_code\Pics\11a.png,None,,,,,0,23,23,14,,,,,,,,,,,,,,,,,,,,2,143.62984629999846,None,space,143.62984629999846,None,143.62984629999846,None,None,None,None,None,143.62984629999846,None,0.2750477000081446,,001,2021_Aug_04_0936,UniformityIllusion,2021.1.4,None,
