startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,hasPeriphery_2.started,hasPeriphery_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,noPeriphery_2.started,noPeriphery_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,9.253414099999645,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
,,,,,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
,,,,,,,,,,,,,,,,,,,11.353044200001023,None,1,[1.5994262999993225],[1.599432999999408],12.903173099999549,None,space,1.6190250999970885,12.903173099999549,None,,,,,,,,,,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,14.885255599998345,None,None,14.885255599998345,None,14.885255599998345,None,14.885255599998345,None,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,15.134850349999397,None,None,15.134850349999397,None,15.134850349999397,None,15.134850349999397,None,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2a.png,a,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,15.367805450000377,None,None,15.367805450000377,None,15.367805450000377,None,15.367805450000377,None,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\2b.png,b,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,15.567481250001219,None,None,15.567481250001219,None,15.567481250001219,None,15.567481250001219,None,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3a.png,a,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,15.78379670000213,None,None,15.78379670000213,None,15.78379670000213,None,15.78379670000213,None,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\3b.png,b,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,16.00011215000304,None,None,16.00011215000304,None,16.00011215000304,None,16.00011215000304,None,,,,,,,,,,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4a.png,a,,,,,0,0,0,0,16.101697400001285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2354298499984,None,None,18.2354298499984,None,18.2354298499984,None,18.2354298499984,None,,001,2021_Jul_12_1605,UniformityIllusion,2021.1.4,59.999016015629614,
