startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,blank_screen.started,blank_screen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,7.205874199979007,None,Sadness,Sadness,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1259,UniformityIllusion,2021.1.4,60.282907678434526,
,,,,,,,,,Pessimism,Pessimism,choice,"0,1,2,3",None,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_27_1259,UniformityIllusion,2021.1.4,60.282907678434526,
,,,,,,,,,,,,,,,9.288589000003412,None,1,[0.5678453999571502],[0.567850699997507],9.821574699948542,None,space,0.4635626000817865,9.821574699948542,None,,,,,,,,,,,,,,,001,2021_Jul_27_1259,UniformityIllusion,2021.1.4,60.282907678434526,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1a.png,a,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,10.688585500000045,11.404891500016674,10.539266599924304,None,space,2.91406179999467,10.539266599924304,None,10.539266599924304,None,10.539266599924304,None,,001,2021_Jul_27_1259,UniformityIllusion,2021.1.4,60.282907678434526,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\1b.png,b,0,1,1,1,,,,,,,,,,,,,,,,,,,,3,13.871344599989243,14.570852100034244,13.737426499952562,None,space,3.7651425999356434,13.737426499952562,None,13.737426499952562,None,13.737426499952562,None,,001,2021_Jul_27_1259,UniformityIllusion,2021.1.4,60.282907678434526,
,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
